Mes,temperature_2m_max,temperature_2m_min,precipitation_sum,winddirection_10m_dominant,SEREMI
2016-02,23.69285714,14.1,0,222.8928571,Talcahuano
2016-03,22.90645161,12.72258065,9.9,225.8064516,Talcahuano
2016-04,17.10333333,9.506666667,69.6,189.4666667,Talcahuano
2016-05,16.20322581,10.41290323,83.4,102.483871,Talcahuano
2016-06,13.97666667,6.243333333,2.5,153.0333333,Talcahuano
2016-07,12.87096774,7.122580645,192.9,136.8387097,Talcahuano
2016-08,14.15806452,7.487096774,52.1,221.4516129,Talcahuano
2016-09,16.88333333,8.363333333,19.9,183.4666667,Talcahuano
2016-10,17.16129032,9.612903226,70.8,222.8709677,Talcahuano
2016-11,20.66666667,11.51666667,13.9,237.6666667,Talcahuano
2016-12,21.36129032,12.73548387,33.6,249.4516129,Talcahuano
2017-01,22.17096774,14.00645161,7.7,224.4193548,Talcahuano
2017-02,20.66071429,13.82857143,6,239.9285714,Talcahuano
2017-03,18.9483871,12.21290323,28.2,212.0645161,Talcahuano
2017-04,17.47,11.08333333,37.3,195.9333333,Talcahuano
2017-05,14.47096774,8.458064516,118.3,116.5806452,Talcahuano
2017-06,13.22,7.506666667,228.3,121,Talcahuano
2017-07,12.67741935,6.383870968,102.8,180.9032258,Talcahuano
2017-08,12.07096774,6.9,208,213.3548387,Talcahuano
2017-09,13.49333333,7.176666667,76.2,216.4333333,Talcahuano
2017-10,14.40645161,9.44516129,78,213.7096774,Talcahuano
2017-11,16.91666667,10.79333333,40.3,207.6666667,Talcahuano
2017-12,18.82258065,12.09677419,2.5,214.5483871,Talcahuano
2018-01,20.29354839,13.03225806,4.8,243.516129,Talcahuano
2018-02,19.88214286,12.95,15.6,245.4285714,Talcahuano
2018-03,18.43225806,11.68709677,47.6,220.2903226,Talcahuano
2018-04,15.32333333,9.39,76.4,172.2,Talcahuano
2018-05,14.19032258,9.096774194,146.2,134.2903226,Talcahuano
2018-06,12.28333333,5.676666667,113.9,160.3666667,Talcahuano
2018-07,12.42903226,6.067741935,132.1,130.0967742,Talcahuano
2018-08,12.90967742,6.474193548,90.8,172.0967742,Talcahuano
2018-09,13.63333333,8.286666667,137.5,194.2,Talcahuano
2018-10,14.44516129,8.948387097,62.7,235.7096774,Talcahuano
2018-11,17.19333333,11.1,47.1,215.9666667,Talcahuano
2018-12,19.16774194,12.34516129,13.4,221.1612903,Talcahuano
2019-01,19.72903226,12.34193548,13,231.8064516,Talcahuano
2019-02,20.4,13.32142857,6.1,208.9642857,Talcahuano
2019-03,18.71612903,11.27741935,12.5,212.1612903,Talcahuano
2019-04,16.55333333,9.95,6.9,218.1666667,Talcahuano
2019-05,14.51935484,8.916129032,196.4,172.3225806,Talcahuano
2019-06,12.85333333,7.796666667,295.9,149.4333333,Talcahuano
2019-07,13.00322581,7.8,129.7,172.6451613,Talcahuano
2019-08,13.19677419,6.816129032,79.1,185.6129032,Talcahuano
2019-09,13.94333333,7.303333333,87.5,187.4,Talcahuano
2019-10,14.97741935,8.719354839,45.7,229.2903226,Talcahuano
2019-11,17.81666667,11.31666667,21.6,213.9666667,Talcahuano
2019-12,19.11935484,12.10967742,0.8,218.1612903,Talcahuano
2020-01,20.18709677,12.92903226,11.3,235.5806452,Talcahuano
2020-02,19.85357143,12.92857143,3.1,221.25,Talcahuano
2020-03,18.87741935,12.68709677,12.5,198.7096774,Talcahuano
2020-04,16.98666667,10.48666667,52.1,157.1,Talcahuano
2020-05,15.48064516,9.016129032,38.4,181.3870968,Talcahuano
2020-06,12.54,7.72,305.7,134.6666667,Talcahuano
2020-07,12.52903226,7.222580645,193.2,185.2258065,Talcahuano
2020-08,12.99677419,7.338709677,107.6,155.1935484,Talcahuano
2020-09,14.01,7.48,45.2,203.7666667,Talcahuano
2020-10,15.02580645,8.290322581,11.2,226.5483871,Talcahuano
2020-11,16.96,10.67333333,1.3,236.4333333,Talcahuano
2020-12,18.47096774,11.39677419,9.8,227.6451613,Talcahuano
2021-01,19.43548387,12.4516129,34.7,243.2903226,Talcahuano
2021-02,19.36785714,12.99642857,1.7,236.8214286,Talcahuano
2021-03,18.33548387,12.08709677,8.8,225.8709677,Talcahuano
2021-04,16.51333333,10.52666667,35.6,156.0333333,Talcahuano
2021-05,14.72580645,8.725806452,125.8,179.9032258,Talcahuano
2021-06,13.41333333,8.07,122.7,150.8,Talcahuano
2021-07,12.78709677,5.932258065,47.4,157.8387097,Talcahuano
2021-08,12.51935484,6.903225806,137.5,163.4516129,Talcahuano
2021-09,13.62333333,7.646666667,88.2,222.5333333,Talcahuano
2021-10,15.32903226,8.964516129,25.1,220.3225806,Talcahuano
2021-11,17.07666667,10.58666667,11.5,237.1,Talcahuano
2021-12,19.16129032,12.07096774,4,221.1612903,Talcahuano
2022-01,19.14516129,12.8516129,18.7,256.3548387,Talcahuano
2022-02,19.98928571,12.83928571,9.3,215.4285714,Talcahuano
2022-03,18.58064516,11.52903226,10.4,235.483871,Talcahuano
2022-04,15.32,8.946666667,128.6,232.9,Talcahuano
2022-05,13.21612903,6.990322581,82.8,161.7419355,Talcahuano
2022-06,12.20666667,7.52,221.9,97.43333333,Talcahuano
2022-07,11.87741935,6.835483871,237.7,193.8387097,Talcahuano
2022-08,12.9,7,112.9,212.9677419,Talcahuano
2022-09,13.47333333,7.216666667,28.5,209.4333333,Talcahuano
2022-10,14.91290323,8.935483871,52.9,256.7419355,Talcahuano
2022-11,17.57333333,11.71666667,27.6,201.1,Talcahuano
2022-12,19.78064516,12.75806452,17.1,212.1290323,Talcahuano
2023-01,19.58064516,12.71290323,6.3,228.2258065,Talcahuano
2023-02,20.96785714,12.89642857,0.4,226.0714286,Talcahuano
2023-03,19.09677419,12.25806452,2.2,188.4516129,Talcahuano
2023-04,16.40333333,10.49,71.6,211.9666667,Talcahuano
2023-05,14.43548387,8.44516129,145.8,175.2903226,Talcahuano
2023-06,13.9,8.253333333,258.6,200.4666667,Talcahuano
2023-07,13.00645161,6.887096774,156.6,154.4193548,Talcahuano
2023-08,13.21612903,7.287096774,243.9,180.1290323,Talcahuano
2023-09,13.62333333,8.186666667,188.3,200.9333333,Talcahuano
2023-10,15.31935484,8.032258065,45.6,222.3225806,Talcahuano
2023-11,15.7,9.363333333,48.2,242.2666667,Talcahuano
2023-12,18.28709677,11.31612903,13.3,232,Talcahuano
2024-01,20.81612903,12.93548387,0.3,238.3870968,Talcahuano
2024-02,21.12857143,13.55,2.7,214.2142857,Talcahuano
2024-03,18.90645161,11.81935484,48.3,195.516129,Talcahuano
2024-04,15.84333333,9.666666667,118.8,195.1666667,Talcahuano
2024-05,12.75806452,6.267741935,124.4,143.1612903,Talcahuano
2024-06,12.78666667,8.706666667,547.2,130.2,Talcahuano
2024-07,12.07741935,4.467741935,46.3,142.9032258,Talcahuano
2024-08,12.13548387,5.509677419,195.8,164.3548387,Talcahuano
2024-09,13.2,7.273333333,103.9,239.8,Talcahuano
2024-10,15.80322581,9.103225806,45.7,216,Talcahuano
2024-11,17.22333333,10.55333333,23.7,243.7,Talcahuano
2024-12,19.11290323,11.76451613,3.9,240.1612903,Talcahuano
2025-01,20.87096774,13.31935484,1.7,238.6129032,Talcahuano
2025-02,21.14285714,13.51785714,3.3,206,Talcahuano
2014-01,28.59354839,16.58709677,0.4,245.6774194,Metropolitano Norte
2014-02,27.34642857,15.38928571,7.8,242.9642857,Metropolitano Norte
2014-03,26.52258065,14.77096774,1.6,239.0322581,Metropolitano Norte
2014-04,23.14333333,11.11,0.1,217.0666667,Metropolitano Norte
2014-05,18.72258065,7.112903226,19.2,177.0645161,Metropolitano Norte
2014-06,14.45333333,3.006666667,113.1,138.7,Metropolitano Norte
2014-07,15.21612903,4.174193548,65.4,157.9354839,Metropolitano Norte
2014-08,17.70322581,5.190322581,70.1,173,Metropolitano Norte
2014-09,16.22666667,7.403333333,99.2,219,Metropolitano Norte
2014-10,22.2,11.1516129,14,235.516129,Metropolitano Norte
2014-11,23.83666667,11.82333333,18.3,239.2333333,Metropolitano Norte
2014-12,26.13548387,13.57741935,3.2,238.483871,Metropolitano Norte
2015-01,29.87741935,17.3483871,0.2,244.6129032,Metropolitano Norte
2015-02,28.46428571,16.95357143,4.9,245.9642857,Metropolitano Norte
2015-03,28.1,16.39032258,3.9,237.7096774,Metropolitano Norte
2015-04,25.56,13.16,0.1,209,Metropolitano Norte
2015-05,20.66451613,8.432258065,2.2,177.4516129,Metropolitano Norte
2015-06,18.49666667,5.886666667,1.1,156.7666667,Metropolitano Norte
2015-07,15.39354839,4.051612903,68.7,145.9354839,Metropolitano Norte
2015-08,16.12258065,6.55483871,153.4,165.2580645,Metropolitano Norte
2015-09,17.70333333,6.633333333,99.4,191.7,Metropolitano Norte
2015-10,17.79032258,8.019354839,113,235.483871,Metropolitano Norte
2015-11,21.38333333,10.75333333,38.7,238.1,Metropolitano Norte
2015-12,27.3483871,14.73548387,1.1,242.516129,Metropolitano Norte
2016-01,28.07419355,16.52258065,11.2,240.4193548,Metropolitano Norte
2016-02,29.95357143,17.79285714,0.5,242.0357143,Metropolitano Norte
2016-03,28.25806452,16.87096774,0,234.0967742,Metropolitano Norte
2016-04,20.00333333,10.8,213.8,203.7333333,Metropolitano Norte
2016-05,18.1,7.838709677,56.7,144.3225806,Metropolitano Norte
2016-06,16.16333333,3.64,65.7,136.2,Metropolitano Norte
2016-07,15.26451613,4.809677419,121.8,147.1612903,Metropolitano Norte
2016-08,18.03548387,5.677419355,4.9,185.516129,Metropolitano Norte
2016-09,21.71333333,7.66,8,208.2666667,Metropolitano Norte
2016-10,20.63548387,10.55483871,91.7,229.9677419,Metropolitano Norte
2016-11,26.05,13.06,11.7,233.6666667,Metropolitano Norte
2016-12,26.5483871,14.61612903,32.4,243.3225806,Metropolitano Norte
2017-01,30.34516129,16.22580645,0.9,234.2903226,Metropolitano Norte
2017-02,28.66785714,15.23928571,9.9,226.1785714,Metropolitano Norte
2017-03,26.59032258,12.91935484,1.3,229.9032258,Metropolitano Norte
2017-04,22.69,10.66666667,23.2,232.8666667,Metropolitano Norte
2017-05,16.95806452,7.416129032,110.9,248.7419355,Metropolitano Norte
2017-06,14.12666667,4.88,107.8,254.8666667,Metropolitano Norte
2017-07,14.5,4.696774194,56.8,251.7419355,Metropolitano Norte
2017-08,14.58387097,4.890322581,106.9,227.1290323,Metropolitano Norte
2017-09,17.26,6.963333333,50.8,229.7666667,Metropolitano Norte
2017-10,19.9,8.103225806,38.5,224.9677419,Metropolitano Norte
2017-11,25.12333333,11.5,9.9,223.1,Metropolitano Norte
2017-12,27.77741935,13.77096774,2.7,229.9677419,Metropolitano Norte
2018-01,28.53225806,14.73870968,2.3,227.1612903,Metropolitano Norte
2018-02,28.625,15.00357143,1.1,228.1071429,Metropolitano Norte
2018-03,26.72258065,12.37741935,3.1,231,Metropolitano Norte
2018-04,23.32333333,9.943333333,2.1,231.4,Metropolitano Norte
2018-05,19.63548387,8.625806452,25.2,239.5806452,Metropolitano Norte
2018-06,14.95666667,4.373333333,66.5,265.6333333,Metropolitano Norte
2018-07,13.87741935,4.24516129,79.8,236.483871,Metropolitano Norte
2018-08,16.70322581,5.016129032,45.8,246.5806452,Metropolitano Norte
2018-09,19.57333333,7.896666667,49.6,230.1333333,Metropolitano Norte
2018-10,21.89677419,8.667741935,26.8,218.3548387,Metropolitano Norte
2018-11,27.57666667,11.93666667,23.1,224.9666667,Metropolitano Norte
2018-12,28.13870968,12.91290323,7.1,226.1612903,Metropolitano Norte
2019-01,29.92903226,14.42580645,1.2,228.3870968,Metropolitano Norte
2019-02,29.93928571,15.01071429,0.2,226.7857143,Metropolitano Norte
2019-03,27.24193548,11.85806452,2.7,228.1290323,Metropolitano Norte
2019-04,23.00333333,9.95,6.5,224.5,Metropolitano Norte
2019-05,18.90967742,7.329032258,19.9,231.1290323,Metropolitano Norte
2019-06,14.90333333,4.803333333,68.3,249.2666667,Metropolitano Norte
2019-07,15.05806452,4.019354839,28.6,253.1935484,Metropolitano Norte
2019-08,18.89032258,6.151612903,3,247.1290323,Metropolitano Norte
2019-09,20.23,7.03,18.1,218.3333333,Metropolitano Norte
2019-10,23.40322581,9.187096774,15.8,226.5483871,Metropolitano Norte
2019-11,29.16666667,12.37666667,1,231.2333333,Metropolitano Norte
2019-12,30.97096774,14.18709677,1,231.2258065,Metropolitano Norte
2020-01,31.31935484,15.4,0,226.2903226,Metropolitano Norte
2020-02,30.74642857,14.58928571,0,229.5714286,Metropolitano Norte
2020-03,28.93225806,13.32903226,0,230.8387097,Metropolitano Norte
2020-04,25.03333333,10.69666667,17.6,237.1666667,Metropolitano Norte
2020-05,21.56451613,8.790322581,18,247.3870968,Metropolitano Norte
2020-06,13.53,4.793333333,184.7,235.8666667,Metropolitano Norte
2020-07,14.37741935,5.125806452,107.4,267.1935484,Metropolitano Norte
2020-08,15.91290323,4.703225806,12.6,234.516129,Metropolitano Norte
2020-09,20.55666667,7.28,5.1,224.9666667,Metropolitano Norte
2020-10,23.95806452,8.812903226,1.8,226.6774194,Metropolitano Norte
2020-11,26.78666667,11.03,1,228.3333333,Metropolitano Norte
2020-12,29.52258065,13.02580645,0.4,232.7096774,Metropolitano Norte
2021-01,29.2,13.91290323,111.2,234.3548387,Metropolitano Norte
2021-02,26.66428571,13.00714286,2.8,226.3928571,Metropolitano Norte
2021-03,26.48709677,12.35483871,5.6,226.516129,Metropolitano Norte
2021-04,23.70333333,9.616666667,4.7,228.7333333,Metropolitano Norte
2021-05,19.53548387,7.932258065,22.7,254.7096774,Metropolitano Norte
2021-06,16.43333333,6.456666667,49.4,235.4333333,Metropolitano Norte
2021-07,16.30645161,3.919354839,7.3,243.2258065,Metropolitano Norte
2021-08,15.95806452,5.74516129,71.4,231.1935484,Metropolitano Norte
2021-09,18.50666667,6.933333333,35.6,227.3,Metropolitano Norte
2021-10,24.00645161,8.919354839,25,217.8387097,Metropolitano Norte
2021-11,26.87,10.84,0.7,225.7333333,Metropolitano Norte
2021-12,29.19677419,12.69354839,0.1,227.9354839,Metropolitano Norte
2022-01,29.09354839,13.16774194,0.4,229.2903226,Metropolitano Norte
2022-02,29.23214286,13.1,5.8,227.5,Metropolitano Norte
2022-03,28.13225806,11.81935484,0,230.7741935,Metropolitano Norte
2022-04,23.31,8.983333333,34.9,237.8,Metropolitano Norte
2022-05,18.61290323,6.577419355,0.2,244.5483871,Metropolitano Norte
2022-06,14.73333333,4.893333333,59.7,246.3,Metropolitano Norte
2022-07,13.22580645,3.874193548,173.4,244.0645161,Metropolitano Norte
2022-08,16.13870968,5.409677419,47.5,225.6774194,Metropolitano Norte
2022-09,18.1,6.943333333,48.6,221.1666667,Metropolitano Norte
2022-10,23.32258065,8.396774194,6.7,218.5806452,Metropolitano Norte
2022-11,27.54333333,11.61666667,12,222.4666667,Metropolitano Norte
2022-12,30.79032258,14.36451613,4.4,229.2258065,Metropolitano Norte
2023-01,30.01935484,13.77419355,6.8,228.9354839,Metropolitano Norte
2023-02,32.36785714,15.41785714,0,233.3928571,Metropolitano Norte
2023-03,30.20967742,13.67096774,0,234.8387097,Metropolitano Norte
2023-04,24.78333333,10.93333333,97.1,234.5666667,Metropolitano Norte
2023-05,19.46774194,7.932258065,21,251.8064516,Metropolitano Norte
2023-06,16.89,7.576666667,155.1,240.6,Metropolitano Norte
2023-07,16.41935484,6.374193548,58,267.9677419,Metropolitano Norte
2023-08,17.7,7.332258065,185.7,239.7741935,Metropolitano Norte
2023-09,17.18,7.153333333,84.1,242.7666667,Metropolitano Norte
2023-10,20.91612903,8.190322581,35.2,226.6774194,Metropolitano Norte
2023-11,23.09333333,9.096666667,68.5,225.4333333,Metropolitano Norte
2023-12,28.14193548,12.01290323,0,226.1935484,Metropolitano Norte
2024-01,31.19677419,14.25483871,0,227.483871,Metropolitano Norte
2024-02,31.52142857,15.16785714,10.2,225.9642857,Metropolitano Norte
2024-03,29.36129032,13.19677419,5.8,235.1935484,Metropolitano Norte
2024-04,23.34,9.873333333,24.3,231.5333333,Metropolitano Norte
2024-05,15.09354839,4.974193548,158.4,265.2258065,Metropolitano Norte
2024-06,14.43333333,6.45,280.3,247.2333333,Metropolitano Norte
2024-07,15.00322581,3.635483871,0.7,267.5483871,Metropolitano Norte
2024-08,15.06129032,4.925806452,134.7,250.0645161,Metropolitano Norte
2024-09,19.59666667,6.833333333,15.9,233.6333333,Metropolitano Norte
2024-10,23.59032258,9.106451613,39.1,221.8387097,Metropolitano Norte
2024-11,26.41666667,11.50333333,3.2,227.0666667,Metropolitano Norte
2024-12,28.73870968,13.25806452,0,226.483871,Metropolitano Norte
2025-01,31.02258065,15.84193548,0.2,224.5806452,Metropolitano Norte
2025-02,31.01428571,15.87142857,0.1,231.7142857,Metropolitano Norte
2014-01,14.66451613,6.664516129,149.8,289.7741935,Aisén
2014-02,16.90357143,7.410714286,101,262.9285714,Aisén
2014-03,13.08387097,4.551612903,86.8,290.2580645,Aisén
2014-04,10.91,3.263333333,186.5,259.0333333,Aisén
2014-05,6.122580645,0.6,318.8,237.7419355,Aisén
2014-06,4.176666667,-0.436666667,222.8,268.2666667,Aisén
2014-07,3.816129032,-1.429032258,172,263.9032258,Aisén
2014-08,6.296774194,1.112903226,277.1,237.8709677,Aisén
2014-09,7.49,1.22,176.7,242.5666667,Aisén
2014-10,10.68387097,2.374193548,190.8,253.483871,Aisén
2014-11,11.22,4.3,213.3,280.1333333,Aisén
2014-12,14.06774194,6.290322581,161.9,289.8709677,Aisén
2015-01,17.10645161,8.461290323,79.8,289.6774194,Aisén
2015-02,17.91785714,7.967857143,29.2,282.2142857,Aisén
2015-03,14.62580645,6.548387097,225.7,270.4516129,Aisén
2015-04,11.10333333,4.15,157.9,258,Aisén
2015-05,7.619354839,2.622580645,401.2,232.1612903,Aisén
2015-06,4.14,-1.023333333,251.2,277.8666667,Aisén
2015-07,4.122580645,-1.180645161,291.9,277.1935484,Aisén
2015-08,4.770967742,-1.019354839,247,235.5483871,Aisén
2015-09,6.323333333,-0.806666667,60.8,273.0666667,Aisén
2015-10,10.60967742,1.45483871,60.2,233.4193548,Aisén
2015-11,13.40666667,4.066666667,125.3,287.1,Aisén
2015-12,14.80645161,6.870967742,179.9,286.1612903,Aisén
2016-01,19.69032258,9.629032258,49,278.9032258,Aisén
2016-02,16.38214286,7.957142857,115.3,270.5714286,Aisén
2016-03,17.09354839,7.261290323,67,281.483871,Aisén
2016-04,10.69666667,2.466666667,128.8,237.0333333,Aisén
2016-05,9.016129032,2.977419355,11.6,129.6451613,Aisén
2016-06,6.7,0.79,58.9,255.2333333,Aisén
2016-07,4.787096774,-1.561290323,104.8,194.5806452,Aisén
2016-08,5.761290323,-0.216129032,300.6,254.2580645,Aisén
2016-09,10.94,1.343333333,78.4,245.1666667,Aisén
2016-10,12.75483871,3.54516129,171,269.3225806,Aisén
2016-11,14.58333333,5.466666667,231.6,282.0333333,Aisén
2016-12,14.76451613,7.374193548,230.7,296.5483871,Aisén
2017-01,16.02903226,8.135483871,195.2,295.9677419,Aisén
2017-02,19.33214286,8.735714286,129.3,294.6071429,Aisén
2017-03,16.46774194,6.938709677,85.6,274.2580645,Aisén
2017-04,13.60333333,4.65,150.5,236.7666667,Aisén
2017-05,9.203225806,2.377419355,256,214.2258065,Aisén
2017-06,4.716666667,-2.156666667,207.6,230.6666667,Aisén
2017-07,5.887096774,-1.241935484,260.6,175.0645161,Aisén
2017-08,6.361290323,-0.280645161,225.1,210.7419355,Aisén
2017-09,8.893333333,0.483333333,85.3,306.4,Aisén
2017-10,10.99032258,2.041935484,150.6,291.3225806,Aisén
2017-11,14.9,4.466666667,59.1,284.7,Aisén
2017-12,16.78064516,7.180645161,137.4,288.516129,Aisén
2018-01,17.80322581,8.219354839,78,295.2580645,Aisén
2018-02,19.25,8.792857143,34.1,291.1785714,Aisén
2018-03,13.68387097,5.541935484,186.2,306.9032258,Aisén
2018-04,11.39333333,3.34,201.2,297.6333333,Aisén
2018-05,9.129032258,2.222580645,109.6,244.2580645,Aisén
2018-06,4.493333333,-2.286666667,217.1,240.5,Aisén
2018-07,4.429032258,-2.793548387,57.2,124.7096774,Aisén
2018-08,7.825806452,-0.764516129,152.7,219.4193548,Aisén
2018-09,9.58,1.566666667,181.5,261.5333333,Aisén
2018-10,12.42258065,2.125806452,107.8,263.7419355,Aisén
2018-11,14.53333333,4.31,194,290.6,Aisén
2018-12,18.43225806,7.264516129,75.8,284.1935484,Aisén
2019-01,15.96774194,5.729032258,85.6,293.3870968,Aisén
2019-02,19.54642857,7.421428571,40.5,291.25,Aisén
2019-03,17.51612903,5.574193548,125.6,277.5483871,Aisén
2019-04,12.98,5.463333333,134.9,281.6,Aisén
2019-05,9.667741935,1.741935484,99.6,267,Aisén
2019-06,6.396666667,-0.193333333,176.6,194.8,Aisén
2019-07,6.516129032,0.403225806,137.8,216.8064516,Aisén
2019-08,8.109677419,1.358064516,113.3,225.8709677,Aisén
2019-09,9.56,1.236666667,74.3,269.4,Aisén
2019-10,12.3516129,2.651612903,82,275.3548387,Aisén
2019-11,14.54666667,4.866666667,200.3,300.1333333,Aisén
2019-12,16.69677419,6.735483871,107.4,297.0645161,Aisén
2020-01,18.54193548,7.322580645,78.5,289.6774194,Aisén
2020-02,17.93928571,6.832142857,120.6,265.9285714,Aisén
2020-03,17.77096774,7.119354839,76.8,271.6129032,Aisén
2020-04,13.44333333,4.813333333,105.1,242.7333333,Aisén
2020-05,10.10322581,2.509677419,230,229.9354839,Aisén
2020-06,6.13,-0.46,339.1,220.4666667,Aisén
2020-07,4.016129032,-1.329032258,89.9,196.4516129,Aisén
2020-08,6.770967742,0.006451613,134.8,271.1935484,Aisén
2020-09,9.66,1.283333333,98.3,290.7,Aisén
2020-10,12.8516129,1.783870968,88.9,294.1290323,Aisén
2020-11,16.45,5.386666667,71.1,294.5,Aisén
