,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_NW,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
61,2019-02-01,13462.0,10421.0,11003.0,50.0,77.41,3.01,3.46,1447.0,480.79,7.6,22.460714285714285,12.578571428571427,0.4,False,False,False,False,True,2,1,14874.0,15732.0,14490.0,14689.333333333334,-1412.0,0.7741048878324172,11417.666666666666,489.36000000000007,1504.6666666666667,44.666666666666664,9.882142857142858,22.286904761904765,0.3333333333333381,17.38694871277883,5384.8,13242.0,13398.333333333334
62,2019-03-01,14698.0,11622.0,11713.0,44.0,79.07,3.61,2.57,1713.0,474.13,6.84,21.958064516129035,10.49032258064516,6.1,False,False,False,False,True,3,1,13462.0,14874.0,15732.0,14344.666666666666,1236.0,0.7907198258266431,11412.666666666666,478.24333333333334,1568.3333333333333,45.333333333333336,11.467741935483875,22.287980030721968,2.3000000000000047,17.362676949683742,89657.79999999999,14522.0,14829.0
63,2019-04-01,14337.0,11239.0,12095.0,58.0,78.39,3.62,3.35,1731.0,477.9,6.99,20.076666666666664,9.49,5.0,False,False,False,True,False,4,2,14698.0,13462.0,14874.0,14165.666666666666,-361.0,0.7839157424844807,11094.0,477.60666666666674,1630.3333333333333,50.666666666666664,10.586666666666664,21.498481822836663,3.833333333333338,15.738415056613423,71685.0,14104.0,14277.818181818182
64,2019-05-01,14947.0,11885.0,11103.0,35.0,79.51,3.41,2.13,1645.0,482.16,6.75,17.351612903225806,7.103225806451612,16.7,False,False,False,True,False,5,2,14337.0,14698.0,13462.0,14660.666666666666,610.0,0.7951428380276979,11582.0,478.06333333333333,1696.3333333333333,45.666666666666664,10.248387096774195,19.795448028673835,9.266666666666671,13.79701072822899,249614.9,14616.0,14795.727272727272
65,2019-06-01,14664.0,11924.0,11475.0,66.0,81.31,3.36,4.02,1640.0,488.8,7.0,14.81,5.066666666666666,87.0,False,True,False,False,False,6,2,14947.0,14337.0,14698.0,14649.333333333334,-283.0,0.8131478450627386,11682.666666666666,482.9533333333334,1672.0,53.0,9.743333333333334,17.412759856630824,36.23333333333334,12.04271958537916,1275768.0,14242.0,14336.454545454546
66,2019-07-01,15537.0,12752.0,13726.0,56.0,82.08,3.42,3.27,1714.0,501.19,8.01,15.080645161290322,4.296774193548386,11.3,False,True,False,False,False,7,3,14664.0,14947.0,14337.0,15049.333333333334,873.0,0.8207504666280492,12187.0,490.7166666666667,1666.3333333333333,52.333333333333336,10.783870967741937,15.74741935483871,38.333333333333336,12.377446553181064,175568.1,14757.0,14596.818181818182
67,2019-08-01,15101.0,12324.0,13513.0,47.0,81.61,3.69,2.62,1796.0,487.13,7.52,18.135483870967743,6.041935483870968,0.8,False,True,False,False,False,8,3,15537.0,14664.0,14947.0,15100.666666666666,-436.0,0.816104893715648,12333.333333333334,492.3733333333334,1716.6666666666667,56.333333333333336,12.093548387096774,16.008709677419358,33.03333333333334,14.800457136997979,12080.800000000001,15041.0,14651.0
68,2019-09-01,14487.0,11287.0,10741.0,39.0,77.91,3.15,2.56,1523.0,482.9,7.05,16.833333333333332,6.373333333333333,5.5,False,False,False,False,True,9,3,15101.0,15537.0,14664.0,15041.666666666666,-614.0,0.7791123075861117,12121.0,490.4066666666667,1677.6666666666667,47.333333333333336,10.459999999999999,16.683154121863797,5.866666666666672,13.115057177699546,79678.5,14604.0,14138.09090909091
69,2019-10-01,14856.0,11635.0,11146.0,39.0,78.32,3.19,2.55,1531.0,479.23,7.28,20.061290322580643,8.80967741935484,5.8,False,False,False,True,False,10,4,14487.0,15101.0,15537.0,14814.666666666666,369.0,0.7831852450188476,11748.666666666666,483.08666666666664,1616.6666666666667,41.666666666666664,11.251612903225803,18.34336917562724,4.033333333333338,15.711706576684556,86164.8,15015.0,14624.818181818182
70,2019-11-01,14389.0,10969.0,11121.0,41.0,76.23,2.61,3.27,1252.0,479.63,8.88,23.246666666666663,10.623333333333331,0.1,False,False,False,True,False,11,4,14856.0,14487.0,15101.0,14577.333333333334,-467.0,0.7623184376954618,11297.0,480.58666666666676,1435.3333333333333,39.666666666666664,12.623333333333331,20.047096774193545,3.8000000000000043,17.721362614960498,1438.9,14490.0,14160.0
71,2019-12-01,14903.0,11180.0,11882.0,34.0,75.02,3.02,2.34,1454.0,480.74,8.17,24.751612903225805,11.393548387096772,0.6,False,False,False,False,True,12,4,14389.0,14856.0,14487.0,14716.0,514.0,0.7501845266053815,11261.333333333334,479.86666666666673,1412.3333333333333,38.0,13.358064516129033,22.686523297491036,2.1666666666666714,18.568277008526103,8941.8,15732.0,14552.09090909091
72,2020-01-01,15221.0,11676.0,11943.0,38.0,76.71,3.04,2.55,1493.0,491.0,8.0,22.925806451612903,12.803225806451612,0.0,False,False,False,False,True,1,1,14903.0,14389.0,14856.0,14837.666666666666,318.0,0.7670980881676631,11275.0,483.79,1399.6666666666667,37.666666666666664,10.12258064516129,23.641362007168453,0.23333333333333806,17.586342298734134,0.0,14874.0,14889.916666666666
