,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
59,2018-12-01,868.0,456.0,607.0,4.0,52.53,1.89,7.55,53.0,28.0,11.45,27.887096774193548,11.8,5.1,False,False,True,12,4,840.0,868.0,840.0,858.6666666666666,28.0,0.5253456221198156,525.0,28.0,50.0,2.6666666666666665,16.087096774193547,26.233512544802863,5.833333333333333,14.650364203954213,4426.799999999999,840.0,871.3636363636364
60,2019-01-01,868.0,382.0,280.0,3.0,44.01,1.75,6.12,49.0,28.0,5.71,29.561290322580643,13.548387096774194,0.4,False,False,True,1,1,868.0,840.0,868.0,858.6666666666666,0.0,0.4400921658986175,471.6666666666667,28.0,53.333333333333336,3.3333333333333335,16.012903225806447,28.421684587813616,2.433333333333333,13.009692284822355,347.20000000000005,868.0,875.75
61,2019-02-01,784.0,384.0,249.0,1.0,48.98,1.89,1.89,53.0,28.0,4.7,30.20357142857143,14.225,0.1,False,False,True,2,1,868.0,868.0,840.0,840.0,-84.0,0.4897959183673469,407.3333333333333,28.0,51.666666666666664,2.6666666666666665,15.97857142857143,29.21731950844854,1.8666666666666665,14.793586005830903,78.4,784.0,805.0
62,2019-03-01,868.0,515.0,281.0,2.0,59.33,1.75,4.08,49.0,28.0,5.73,27.990322580645163,11.2,2.2,False,True,False,3,1,784.0,868.0,868.0,840.0,84.0,0.5933179723502304,427.0,28.0,50.333333333333336,2.0,16.790322580645164,29.25172811059908,0.9,16.607161438977258,1909.6000000000001,868.0,868.0
63,2019-04-01,840.0,459.0,425.0,2.0,54.64,1.93,3.7,54.0,28.0,7.87,24.53333333333333,8.770000000000001,4.0,False,True,False,4,2,868.0,784.0,868.0,830.6666666666666,-28.0,0.5464285714285714,452.6666666666667,28.0,52.0,1.6666666666666667,15.76333333333333,27.575742447516642,2.1,13.405714285714284,3360.0,840.0,840.2727272727273
64,2019-05-01,868.0,527.0,486.0,7.0,60.71,1.79,14.0,50.0,28.0,9.72,20.048387096774192,5.935483870967742,14.9,False,True,False,5,2,840.0,868.0,784.0,858.6666666666666,28.0,0.6071428571428571,500.3333333333333,28.0,51.0,3.6666666666666665,14.11290322580645,24.190681003584228,7.033333333333334,12.172235023041473,12933.2,868.0,868.0
65,2019-06-01,840.0,540.0,444.0,6.0,64.29,2.0,10.71,56.0,28.0,7.93,15.273333333333332,3.06,42.400000000000006,True,False,False,6,2,868.0,840.0,868.0,849.3333333333334,-28.0,0.6428571428571429,508.6666666666667,28.0,53.333333333333336,5.0,12.213333333333331,19.95168458781362,20.433333333333337,9.818571428571428,35616.00000000001,840.0,840.2727272727273
66,2019-07-01,868.0,602.0,874.0,3.0,69.35,1.79,6.0,50.0,28.0,17.48,16.62258064516129,2.8161290322580643,5.6000000000000005,False,True,False,7,3,840.0,868.0,840.0,858.6666666666666,28.0,0.6935483870967742,556.3333333333334,28.0,52.0,5.333333333333333,13.806451612903224,17.314767025089605,20.966666666666672,11.528563995837668,4860.8,868.0,868.0
67,2019-08-01,868.0,609.0,627.0,2.0,70.16,2.43,2.94,68.0,28.0,9.22,20.10322580645161,4.425806451612903,1.2,False,True,False,8,3,868.0,840.0,868.0,858.6666666666666,0.0,0.7016129032258065,583.6666666666666,28.0,58.0,3.6666666666666665,15.677419354838708,17.333046594982076,16.400000000000002,14.10468262226847,1041.6,868.0,876.4545454545455
68,2019-09-01,840.0,515.0,442.0,6.0,61.31,2.07,10.34,58.0,28.0,7.62,20.826666666666664,5.753333333333333,3.9,False,True,False,9,3,868.0,868.0,840.0,858.6666666666666,-28.0,0.6130952380952381,575.3333333333334,28.0,58.666666666666664,3.6666666666666665,15.07333333333333,19.18415770609319,3.5666666666666687,12.768730158730158,3276.0,840.0,848.4545454545455
